transaction_id,user_id,Amount,Timestamp,FraudStatus,RiskScore,Location
txn_2460c98ff5,user_dfde6d9b,229.78,2025-03-12T00:43:21.148357,Legitimate,23,"New Brianbury, CA 61081"
txn_fac46b0dbe,user_6e547863,159.15,2025-03-04T06:26:55.547058,Legitimate,4,"Lake Samantha, VI 29865"
txn_bb7befe3c2,user_ac51c1ad,591.2,2025-03-02T16:41:03.885727,Legitimate,64,"Lake Jamie, NC 12996"
txn_cb31aae9df,user_f58ff54e,574.17,2025-03-08T04:28:14.717585,Legitimate,56,"South Deanna, MO 57658"
txn_beb1745413,user_e81a635b,185.68,2025-03-13T18:53:35.511194,Legitimate,39,"Donaldmouth, LA 64407"
txn_6dd3969638,user_dc1f0afd,490.51,2025-03-07T12:38:59.498910,Legitimate,7,"Lake Pamelaborough, OH 68469"
txn_693fe1aadc,user_4b6ab3b0,477.16,2025-03-12T00:19:00.000620,Legitimate,9,"Mendezview, MP 66586"
txn_4f4bcc3924,user_d56717a1,62.7,2025-03-12T17:22:43.901798,Legitimate,47,"Wallaceland, VT 02896"
txn_c9f92b0348,user_2107010c,304.25,2025-03-10T17:07:28.050085,Legitimate,52,"Manuelhaven, GA 07899"
txn_43b19f74e9,user_bcfc3c6e,284.56,2025-03-12T11:29:22.500772,Legitimate,63,"Randolphville, MT 47354"
txn_e1f34c78d1,user_57993fed,42.3,2025-03-07T15:03:15.656558,Legitimate,41,"Simonborough, IA 61419"
txn_006bc764e9,user_b178012e,238.78,2025-03-02T23:31:50.779360,Legitimate,28,"Stephenborough, NV 59616"
txn_7f72af8259,user_cd5ef941,1162.8,2025-03-02T17:22:09.529759,Fraudulent,90,"Port Stephaniefort, ND 32161"
txn_5275cac07a,user_da1b5386,523.25,2025-03-03T16:51:35.305111,Legitimate,18,"Dorseyshire, AS 87290"
txn_91f3444439,user_2f2a43ac,226.54,2025-03-07T18:12:47.296214,Legitimate,19,"Rachelfort, RI 87928"
txn_d71e372ad4,user_f4abe7ac,17.53,2025-03-14T07:22:54.060931,Legitimate,10,"Gregoryberg, MT 68801"
txn_42915be8aa,user_f0de8434,280.94,2025-03-06T23:15:58.289044,Legitimate,0,"Pattersonville, OK 73808"
txn_e67a7d0a9d,user_3ebe5bf9,745.77,2025-03-07T06:02:37.772665,Legitimate,24,"Christopherview, MN 44761"
txn_2ef3f53256,user_f4c8a439,272.57,2025-03-08T10:11:32.670363,Legitimate,26,APO AA 51513
txn_6a267fd31a,user_6cde2d2f,3465.12,2025-03-07T03:57:20.227116,Fraudulent,85,"New Darrellton, MS"
txn_105487cd20,user_c1227da3,136.03,2025-03-01T16:00:56.241030,Legitimate,12,"West Michael, PW 83267"
txn_44c2c08635,user_f4abe7ac,22.02,2025-03-02T21:22:40.570058,Legitimate,46,"Gregoryberg, MT 68801"
txn_0bd7928863,user_f497f296,312.48,2025-03-01T08:08:42.360449,Legitimate,35,"New Jamesmouth, KY 88140"
txn_ef3708bbca,user_18478c65,734.79,2025-03-14T00:39:58.032306,Legitimate,35,"North Andrew, KY 42634"
txn_6431b64719,user_4f98a4d4,167.39,2025-03-13T12:17:36.466509,Legitimate,23,"Morgantown, MD 21170"
txn_b5a2c9d218,user_c2799675,148.35,2025-03-13T02:27:53.670682,Legitimate,10,"West Sherryview, LA 10719"
txn_c5c3da5dde,user_dc1f0afd,219.7,2025-03-04T03:13:08.848601,Legitimate,22,"Lake Pamelaborough, OH 68469"
txn_c84f56e0c1,user_4420a8bc,336.4,2025-03-01T14:51:43.305046,Legitimate,13,"Port Ginastad, MH 93559"
txn_7a20b245d1,user_08118e89,81.14,2025-03-01T14:36:02.682771,Legitimate,63,"Heathertown, NV 08785"
txn_eb7a6e5628,user_52a4e890,363.78,2025-03-07T16:08:08.109071,Legitimate,31,"Troyland, MI 56044"
txn_c0f1e98ef9,user_f497f296,237.78,2025-03-03T14:13:02.514046,Legitimate,42,"New Jamesmouth, KY 88140"
txn_753dcc845c,user_018e5a70,412.57,2025-03-06T13:32:00.364014,Legitimate,29,"Jeffreyton, OH 50246"
txn_f98bca2eea,user_a640ea69,493.01,2025-03-03T00:14:21.899181,Legitimate,59,"Coltonbury, IN 31534"
txn_6bdf57159e,user_ac35853f,550.94,2025-03-02T05:59:38.421300,Legitimate,40,"Bradleytown, TN 11602"
txn_3fdcf0e3d7,user_3574f86d,98.62,2025-03-09T05:24:45.421361,Legitimate,36,"West Davidside, TN 62775"
txn_b30867b675,user_c56bf3e8,445.23,2025-03-08T07:23:23.089503,Legitimate,69,"Perezfort, MS 04591"
txn_58e7c2fa95,user_295abf0c,566.71,2025-03-05T03:46:36.104999,Legitimate,38,"Jennifermouth, KS 19080"
txn_322983ed03,user_29ac6a87,874.24,2025-03-01T00:21:35.350122,Legitimate,17,"West Dan, MS 39948"
txn_411b71f0ee,user_af91ffbf,301.23,2025-03-02T07:45:33.326527,Legitimate,41,"Cohenstad, AK 32066"
txn_3cbd78c94b,user_a7341d7d,202.45,2025-03-01T08:00:36.860153,Legitimate,43,"Kentside, FL 58210"
txn_1373babed4,user_d9dff529,173.93,2025-03-13T12:36:48.544369,Legitimate,47,"Smithmouth, FM 43101"
txn_6b189d47e3,user_e6ef24f5,375.4,2025-03-04T00:01:44.770412,Legitimate,54,"Brianfurt, DC 11844"
txn_cbf7408dca,user_08118e89,67.86,2025-03-11T19:04:21.836842,Legitimate,40,"Heathertown, NV 08785"
txn_5342316cf6,user_291acdd5,499.2,2025-03-13T16:25:34.032530,Legitimate,4,"Ricardoburgh, MS 83469"
txn_f2a2784bb4,user_3574f86d,177.09,2025-03-01T16:28:17.569172,Legitimate,9,"West Davidside, TN 62775"
txn_c0fcadfbfd,user_d8f80281,228.04,2025-03-06T13:49:01.305145,Legitimate,42,"Robinsonton, NV 28691"
txn_c3c30adc33,user_2107010c,370.98,2025-03-09T18:18:11.706219,Legitimate,37,"Manuelhaven, GA 07899"
txn_cc410b4a55,user_f4abe7ac,31.41,2025-03-06T01:25:40.522629,Legitimate,10,"Gregoryberg, MT 68801"
txn_f012394282,user_cd5ef941,572.56,2025-03-07T20:49:55.156978,Legitimate,68,"Port Stephaniefort, ND 32161"
txn_a717e65463,user_c2799675,2090.12,2025-03-12T13:50:11.137837,Fraudulent,79,"West Sherryview, LA 10719"
txn_f50d681896,user_58ab69dc,209.63,2025-03-04T23:57:51.062225,Legitimate,1,"New Jasonberg, SD 21045"
txn_e05f972719,user_5d478820,3906.28,2025-03-10T17:09:27.112646,Fraudulent,95,FPO AP 24527
txn_27c0b9efcf,user_0591101e,397.61,2025-03-13T15:41:29.790862,Legitimate,13,"Coreyside, OK 70131"
txn_2bdad453a0,user_58ab69dc,110.17,2025-03-11T02:17:33.094108,Legitimate,8,"New Jasonberg, SD 21045"
txn_54497317c0,user_6cde2d2f,262.05,2025-03-02T01:56:55.240298,Legitimate,30,"West Stevenbury, MP 35335"
txn_3df28aebda,user_c71ff956,533.31,2025-03-11T17:10:40.572594,Legitimate,6,"Mitchellton, NE 39399"
txn_964d5048c0,user_9e277382,55.38,2025-03-11T07:44:22.195393,Legitimate,68,"East Tonyfurt, CT 77118"
txn_2bb21729fe,user_291acdd5,303.98,2025-03-11T00:48:45.231668,Legitimate,21,"Ricardoburgh, MS 83469"
txn_58acdfc833,user_f4abe7ac,19.23,2025-03-06T08:50:37.326035,Legitimate,51,"Gregoryberg, MT 68801"
txn_7d15d24ffd,user_295abf0c,371.39,2025-03-04T16:44:16.279619,Legitimate,41,"Jennifermouth, KS 19080"
txn_a7f323a485,user_291acdd5,895.16,2025-03-12T00:13:00.402741,Legitimate,37,"Ricardoburgh, MS 83469"
txn_cc0901e3df,user_39307a8d,146.76,2025-03-07T08:46:16.933581,Legitimate,62,"Garciamouth, PA 61347"
txn_fd04cf547a,user_e200ac49,311.85,2025-03-04T01:31:45.054767,Legitimate,9,APO AE 21272
txn_346d62cf3c,user_dc1f0afd,410.75,2025-03-13T02:28:21.633521,Legitimate,17,"Lake Pamelaborough, OH 68469"
txn_131cf3de72,user_0ee95223,756.92,2025-03-02T15:57:25.303410,Legitimate,37,"Sharonstad, AK 09917"
txn_c88958777d,user_189bf4db,1350.05,2025-03-09T12:08:45.334465,Fraudulent,85,"Port Elizabethport, ME 95423"
txn_69b6835b28,user_d56717a1,52.2,2025-03-02T02:22:54.898728,Legitimate,33,"Wallaceland, VT 02896"
txn_b5b3aa6649,user_065d08cc,258.45,2025-03-09T11:01:52.959112,Legitimate,34,"Lisaville, NH 98755"
txn_e84af7c63a,user_8e74b703,506.75,2025-03-03T00:56:42.192329,Legitimate,28,"Fowlertown, WV 84569"
txn_06058f768e,user_29ac6a87,417.53,2025-03-07T16:55:05.211581,Legitimate,54,"West Dan, MS 39948"
txn_735522a27d,user_c71ff956,743.54,2025-03-12T14:51:43.159987,Legitimate,48,"Mitchellton, NE 39399"
txn_c24e980641,user_97cca8c8,158.25,2025-03-01T18:00:25.557693,Legitimate,26,"Patrickland, AR 16503"
txn_72d5dc262c,user_d28bbfc0,493.36,2025-03-09T00:54:53.783941,Legitimate,34,"Port Justinville, HI 49397"
txn_272addc992,user_773ddb25,493.47,2025-03-10T02:32:40.378219,Legitimate,65,"Bellville, IN 50909"
txn_04f190b1cf,user_83022634,72.46,2025-03-07T21:02:20.578774,Legitimate,16,"Patriciatown, DC 12334"
txn_ad646b7a50,user_33d6aa45,483.24,2025-03-05T00:16:27.703517,Legitimate,49,"Luismouth, GU 29277"
txn_50dd9a8405,user_e40188ff,325.03,2025-03-04T11:00:17.077215,Legitimate,9,"Dakotafort, WV 22923"
txn_ca156645b5,user_b435372d,782.11,2025-03-12T01:13:22.008135,Legitimate,35,"Grantshire, VA 51014"
txn_10bd6bf078,user_dd305fbb,87.96,2025-03-02T00:39:57.005900,Legitimate,52,"Sparksville, GA 53472"
txn_ce8de7e374,user_7e98129d,703.2,2025-03-12T01:05:19.835928,Legitimate,3,"Brewerhaven, DC 84558"
txn_287d2aa015,user_33d6aa45,322.32,2025-03-14T17:42:57.776398,Legitimate,62,"Luismouth, GU 29277"
txn_6b16282283,user_f4abe7ac,2630.02,2025-03-07T17:32:41.658854,Fraudulent,84,"Gregoryberg, MT 68801"
txn_fd809c1ce4,user_f4c8a439,167.8,2025-03-02T10:37:34.026713,Legitimate,43,APO AA 51513
txn_6a5afa5bfb,user_4f9219f6,828.77,2025-03-08T12:09:02.980878,Legitimate,62,"Melissaview, WA 08917"
txn_7ea7f66b3d,user_e81a635b,72.19,2025-03-01T16:46:17.800554,Legitimate,63,"Donaldmouth, LA 64407"
txn_9ccf36fa82,user_4bbb6878,1646.04,2025-03-02T17:41:39.566410,Fraudulent,77,"Blackburnmouth, NM"
txn_6900ca2e55,user_c56bf3e8,255.73,2025-03-14T00:01:28.397879,Legitimate,55,"Perezfort, MS 04591"
txn_4bfb922bd9,user_e200ac49,4721.39,2025-03-08T01:03:49.274920,Fraudulent,100,APO AE 21272
txn_18c1bc676c,user_7eb94c7f,142.33,2025-03-13T08:44:45.623106,Legitimate,46,"South Stephanie, IL 40903"
txn_9f0bbbd517,user_3574f86d,131.08,2025-03-02T05:59:51.192880,Legitimate,52,"West Davidside, TN 62775"
txn_a2ce081eb2,user_d56717a1,64.82,2025-03-03T16:17:10.876102,Legitimate,59,"Wallaceland, VT 02896"
txn_0385afd096,user_08118e89,42.2,2025-03-08T00:00:06.200874,Legitimate,46,"Heathertown, NV 08785"
txn_6d0620a9ec,user_1982dae2,389.75,2025-03-10T02:11:57.552827,Legitimate,49,"West Kyle, TN 20314"
txn_1759d5cf33,user_ee31df6d,118.7,2025-03-03T03:46:32.065423,Legitimate,9,FPO AA 83595
txn_f79c8fcb6d,user_c2799675,79.19,2025-03-10T10:43:59.231250,Legitimate,64,"West Sherryview, LA 10719"
txn_c4783f4503,user_e6ef24f5,207.35,2025-03-03T20:54:07.730898,Legitimate,19,"Brianfurt, DC 11844"
txn_0b0e07bec8,user_2f2a43ac,109.88,2025-03-07T11:48:53.433492,Legitimate,67,"Rachelfort, RI 87928"
txn_bb27116185,user_4f98a4d4,185.4,2025-03-02T07:03:58.248875,Legitimate,40,"Morgantown, MD 21170"
txn_8a8e16634f,user_221d3802,511.81,2025-03-13T02:04:00.498380,Legitimate,21,"South Jaimehaven, MH 03716"
txn_a35921c28d,user_6aed1b5e,124.06,2025-03-04T13:47:39.403751,Legitimate,56,DPO AA 47396
txn_536336aacb,user_f4abe7ac,29.34,2025-03-03T04:39:02.384010,Legitimate,52,"Gregoryberg, MT 68801"
txn_a96fd28de0,user_e6ef24f5,575.72,2025-03-01T20:26:57.079774,Legitimate,41,"Brianfurt, DC 11844"
txn_8209a60711,user_dfde6d9b,117.26,2025-03-14T11:28:36.441095,Legitimate,6,"New Brianbury, CA 61081"
txn_6c58db4aa0,user_ac35853f,707.13,2025-03-12T03:29:49.699539,Legitimate,33,"Bradleytown, TN 11602"
txn_df3303f9b7,user_2fa53826,1896.5,2025-03-02T17:00:34.829197,Fraudulent,78,"Abigailfort, WI 98619"
txn_7bba8e4499,user_e6ef24f5,443.8,2025-03-13T20:39:39.569806,Legitimate,57,"Brianfurt, DC 11844"
txn_b268d9a05a,user_a7341d7d,70.29,2025-03-05T11:24:19.220464,Legitimate,15,"Kentside, FL 58210"
txn_7dd8947e54,user_221d3802,235.41,2025-03-07T05:59:56.293200,Legitimate,27,"South Jaimehaven, MH 03716"
txn_50df31a8ec,user_5d478820,81.43,2025-03-11T19:08:54.854116,Legitimate,31,FPO AP 24527
txn_1d891a900f,user_d28bbfc0,545.95,2025-03-06T06:12:03.986584,Legitimate,55,"Port Justinville, HI 49397"
txn_051a93388b,user_065d08cc,214.94,2025-03-01T16:24:42.999246,Legitimate,37,"Lisaville, NH 98755"
txn_060c8dd699,user_221d3802,696.2,2025-03-02T23:13:26.849195,Legitimate,36,"South Jaimehaven, MH 03716"
txn_c37b50ae67,user_4420a8bc,288.34,2025-03-11T22:10:27.579714,Legitimate,27,"Port Ginastad, MH 93559"
txn_2af15d01cb,user_64e2a309,557.69,2025-03-08T06:20:14.818335,Legitimate,0,"Griffithton, VT 02544"
txn_822e80d2a6,user_c1227da3,1528.22,2025-03-04T13:13:58.138833,Fraudulent,82,"West Michael, PW 83267"
txn_5c3821c7ba,user_e6ef24f5,424.52,2025-03-04T09:04:30.908176,Legitimate,38,"Brianfurt, DC 11844"
txn_ecdcf22c92,user_08118e89,43.96,2025-03-09T03:46:20.784733,Legitimate,25,"Heathertown, NV 08785"
txn_0447ab99d9,user_6cde2d2f,378.47,2025-03-03T00:58:00.199990,Legitimate,9,"West Stevenbury, MP 35335"
txn_0053410706,user_da1b5386,244.37,2025-03-05T00:30:34.782861,Legitimate,35,"Dorseyshire, AS 87290"
txn_fae1131d27,user_29ac6a87,710.81,2025-03-10T22:06:07.383813,Legitimate,57,"West Dan, MS 39948"
txn_284e201a0c,user_62c89539,319.73,2025-03-02T03:15:19.868784,Legitimate,18,"Jimmymouth, MT 19751"
txn_ef47062f69,user_62c89539,135.03,2025-03-10T04:21:34.903924,Legitimate,38,"Jimmymouth, MT 19751"
txn_cade0bb56b,user_fb2e6c9d,302.22,2025-03-13T15:36:18.229300,Legitimate,32,"Garciabury, GU 73869"
txn_0812f7e5e0,user_f8723205,364.68,2025-03-11T12:24:06.149312,Legitimate,1,"East Hayleyville, MI 27908"
txn_404739bb37,user_b9127240,2889.12,2025-03-01T09:32:12.920079,Fraudulent,86,"Taylorton, WI 98162"
txn_af6bc43362,user_e81a635b,64.68,2025-03-03T11:12:18.495684,Legitimate,67,"Donaldmouth, LA 64407"
txn_dd9d0e4b10,user_9e277382,78.53,2025-03-12T09:07:32.474396,Legitimate,30,"East Tonyfurt, CT 77118"
txn_b8ac15591d,user_9843f207,65.32,2025-03-06T11:50:01.666539,Legitimate,22,"West Michaelfurt, KY 11378"
txn_b5346568d7,user_b435372d,249.52,2025-03-06T02:32:52.593765,Legitimate,48,"Grantshire, VA 51014"
txn_83068563dc,user_221d3802,536.84,2025-03-01T16:21:44.172174,Legitimate,26,"South Jaimehaven, MH 03716"
txn_1caa1575ca,user_52a4e890,380.69,2025-03-14T19:21:16.421706,Legitimate,53,"Troyland, MI 56044"
txn_594d70866b,user_8e74b703,621.87,2025-03-01T12:07:43.573816,Legitimate,61,"Fowlertown, WV 84569"
txn_037ee6e5a9,user_1effbdca,3022.78,2025-03-12T17:53:10.624416,Fraudulent,87,"New Teresafurt, NC 91392"
txn_f1de3542ca,user_6e547863,94.61,2025-03-11T01:05:25.389112,Legitimate,18,"Lake Samantha, VI 29865"
txn_4b308ed764,user_f8723205,203.57,2025-03-06T18:30:52.311960,Legitimate,45,"East Hayleyville, MI 27908"
txn_06b5cda654,user_6e547863,152.12,2025-03-14T08:57:18.857117,Legitimate,42,"Lake Samantha, VI 29865"
txn_75ecb1396c,user_c947ef51,3294.06,2025-03-13T06:38:00.964432,Fraudulent,74,"Nicolehaven, WV 24378"
txn_091b3bc408,user_2fa53826,3295.02,2025-03-06T20:39:20.190094,Fraudulent,75,"North Tracyhaven, NM"
txn_f12569e24d,user_2f21a86b,572.14,2025-03-03T08:26:34.147578,Legitimate,46,"Lake Jerryton, TX 90968"
txn_226c8e247f,user_b178012e,432.02,2025-03-14T10:14:44.989086,Legitimate,0,"Stephenborough, NV 59616"
txn_245b78ff8f,user_dc1f0afd,2959.93,2025-03-02T11:32:26.825266,Fraudulent,94,"Stuartland, RI"
txn_a35881e300,user_29ac6a87,273.1,2025-03-12T11:33:10.076428,Legitimate,51,"West Dan, MS 39948"
txn_d3041e7ef3,user_70394c3a,788.14,2025-03-02T14:14:18.743905,Legitimate,25,"South Donnashire, NV 66426"
txn_c5a9c42c55,user_1effbdca,308.3,2025-03-02T01:51:16.486900,Legitimate,30,"New Teresafurt, NC 91392"
txn_9414883d04,user_295abf0c,386.23,2025-03-11T17:39:34.278263,Legitimate,56,"Jennifermouth, KS 19080"
txn_1216de6247,user_6e547863,181.21,2025-03-13T16:10:47.332054,Legitimate,50,"Lake Samantha, VI 29865"
txn_8f4632d64f,user_7eb94c7f,182.45,2025-03-09T09:31:02.783384,Legitimate,61,"South Stephanie, IL 40903"
txn_c4c689849b,user_f58ff54e,4630.84,2025-03-01T21:10:58.611960,Fraudulent,80,"Kimville, IL"
txn_981f1738db,user_291acdd5,353.9,2025-03-04T12:37:52.497141,Legitimate,23,"Ricardoburgh, MS 83469"
txn_134f1bab1a,user_fb2e6c9d,602.33,2025-03-05T09:31:28.781721,Legitimate,49,"Garciabury, GU 73869"
txn_fddef013a7,user_2107010c,756.47,2025-03-10T20:47:46.638331,Legitimate,3,"Manuelhaven, GA 07899"
txn_01c3928b73,user_40903e99,52.48,2025-03-06T04:06:20.257248,Legitimate,21,"Fullermouth, KY 61682"
txn_2e170d0607,user_065d08cc,256.74,2025-03-03T06:27:32.834994,Legitimate,44,"Lisaville, NH 98755"
txn_b29f668d87,user_773ddb25,455.25,2025-03-06T21:02:56.693920,Legitimate,10,"Bellville, IN 50909"
txn_208cf0c187,user_97cca8c8,158.27,2025-03-09T00:36:36.289078,Legitimate,45,"Patrickland, AR 16503"
txn_c69cc3e246,user_6aed1b5e,66.94,2025-03-08T18:14:53.729723,Legitimate,12,DPO AA 47396
txn_85b9d25959,user_a7341d7d,130.21,2025-03-05T13:38:48.963260,Legitimate,20,"Kentside, FL 58210"
txn_aab863b74b,user_dd305fbb,39.44,2025-03-08T07:43:07.142261,Legitimate,55,"Sparksville, GA 53472"
txn_e68e812b93,user_3ebe5bf9,515.58,2025-03-04T15:38:47.210153,Legitimate,37,"Christopherview, MN 44761"
txn_69ccb87b7a,user_018e5a70,1425.07,2025-03-08T10:54:13.247969,Fraudulent,79,"North Arthur, CT"
txn_6c6fdcfdca,user_b178012e,2996.0,2025-03-11T13:28:42.806608,Fraudulent,83,"Garzamouth, FM"
txn_437645a96a,user_d56717a1,51.8,2025-03-08T01:40:27.468281,Legitimate,8,"Wallaceland, VT 02896"
txn_a231ab8f21,user_291acdd5,608.17,2025-03-09T19:51:33.303110,Legitimate,38,"Ricardoburgh, MS 83469"
txn_284b532b5d,user_0ee95223,913.71,2025-03-03T18:49:22.272396,Legitimate,51,"Sharonstad, AK 09917"
txn_369d998fbd,user_e81a635b,149.25,2025-03-05T22:09:28.151629,Legitimate,28,"Donaldmouth, LA 64407"
txn_0c1ca2f764,user_9837e59c,16.47,2025-03-07T19:16:26.484540,Legitimate,4,"Adamside, NE 97474"
txn_a794122646,user_1982dae2,465.27,2025-03-10T20:23:34.967007,Legitimate,36,"West Kyle, TN 20314"
txn_4b0265e385,user_4c3ba68e,350.58,2025-03-11T06:05:13.414516,Legitimate,11,"North Michael, IA 10547"
txn_258c548ac0,user_f0de8434,397.31,2025-03-06T10:12:44.629642,Legitimate,64,"Pattersonville, OK 73808"
txn_ac2fe49459,user_ac35853f,685.69,2025-03-06T08:08:08.576185,Legitimate,31,"Bradleytown, TN 11602"
txn_ca725f6561,user_189bf4db,388.62,2025-03-02T16:49:05.965906,Legitimate,35,"Port Elizabethport, ME 95423"
txn_e6d51a5c0a,user_da1b5386,219.32,2025-03-02T01:43:24.910356,Legitimate,53,"Dorseyshire, AS 87290"
txn_a8b694db59,user_bcc942f4,826.3,2025-03-02T02:24:39.235653,Legitimate,24,"Shaunmouth, WA 48172"
txn_2cb0848741,user_db5646e6,139.3,2025-03-03T16:16:49.917663,Legitimate,32,"East Teresa, ID 86783"
txn_ce6db4771c,user_e200ac49,434.67,2025-03-12T12:51:14.959345,Legitimate,47,APO AE 21272
txn_a36f7f420b,user_dfde6d9b,149.09,2025-03-01T09:03:25.037687,Legitimate,53,"New Brianbury, CA 61081"
txn_94f93cebc5,user_57993fed,2599.61,2025-03-13T15:56:30.410734,Fraudulent,96,"Simonborough, IA 61419"
txn_dff62eb94e,user_bcfc3c6e,468.99,2025-03-03T11:40:44.712028,Legitimate,23,"Randolphville, MT 47354"
txn_f5fab56ca3,user_1982dae2,386.42,2025-03-07T02:27:14.571176,Legitimate,13,"West Kyle, TN 20314"
txn_114092ed27,user_773ddb25,252.59,2025-03-07T12:12:28.580586,Legitimate,63,"Bellville, IN 50909"
txn_da51bb5d00,user_d56717a1,69.64,2025-03-04T05:12:51.076223,Legitimate,1,"Wallaceland, VT 02896"
txn_abfd70c37d,user_52a4e890,421.49,2025-03-07T21:41:26.783600,Legitimate,28,"Troyland, MI 56044"
txn_be97b1767f,user_0ee95223,662.17,2025-03-10T04:12:25.597234,Legitimate,52,"Sharonstad, AK 09917"
txn_227383c6fc,user_9843f207,166.56,2025-03-11T11:03:06.955537,Legitimate,62,"West Michaelfurt, KY 11378"
txn_d045720005,user_db5646e6,135.93,2025-03-05T22:55:10.326000,Legitimate,8,"East Teresa, ID 86783"
txn_6b19f176ce,user_57993fed,123.09,2025-03-07T18:00:42.243927,Legitimate,62,"Simonborough, IA 61419"
txn_ed3b1051b7,user_57993fed,1125.64,2025-03-12T21:07:20.842283,Fraudulent,84,"Port Kellyview, IN"
txn_fb98fa964b,user_dc1f0afd,384.54,2025-03-05T12:10:03.137740,Legitimate,50,"Lake Pamelaborough, OH 68469"
txn_bcdcdb835b,user_295abf0c,355.19,2025-03-13T13:14:25.688836,Legitimate,50,"Jennifermouth, KS 19080"
txn_01cff29733,user_f0de8434,526.32,2025-03-08T11:54:49.839381,Legitimate,47,"Pattersonville, OK 73808"
txn_03bf385405,user_b178012e,246.22,2025-03-04T05:58:56.974499,Legitimate,41,"Stephenborough, NV 59616"
txn_3a48be2080,user_c71ff956,248.1,2025-03-08T00:43:37.290386,Legitimate,52,"Mitchellton, NE 39399"
txn_1a8c92ab89,user_2fa53826,114.9,2025-03-02T10:19:45.606213,Legitimate,31,"Abigailfort, WI 98619"
txn_670eda08fe,user_64e2a309,326.13,2025-03-02T23:38:40.205292,Legitimate,51,"Griffithton, VT 02544"
txn_876589439b,user_2e7182e2,17.84,2025-03-07T17:49:27.210136,Legitimate,7,"North Deanna, AZ 67301"
txn_51114c91c7,user_dfde6d9b,162.22,2025-03-03T16:51:20.721924,Legitimate,68,"New Brianbury, CA 61081"
txn_869c35556f,user_db5646e6,123.22,2025-03-07T19:03:37.997513,Legitimate,2,"East Teresa, ID 86783"
txn_8fbf64f81a,user_dda5d572,454.13,2025-03-01T19:40:25.887272,Legitimate,65,"Obrienshire, MD 71296"
txn_c8e19434b3,user_d9dff529,426.42,2025-03-06T00:27:16.677222,Legitimate,55,"Smithmouth, FM 43101"
txn_c5456483cc,user_7dde70f5,110.26,2025-03-07T22:00:01.134883,Legitimate,16,"Angelaborough, NC 17006"
txn_c899266c97,user_776707b1,301.02,2025-03-02T01:09:57.865344,Legitimate,10,"Erintown, PR 51966"
txn_8e99eb0827,user_9837e59c,31.36,2025-03-13T19:52:15.586783,Legitimate,50,"Adamside, NE 97474"
txn_890ec8b776,user_c56bf3e8,259.48,2025-03-09T22:44:43.759308,Legitimate,48,"Perezfort, MS 04591"
txn_b3c2bbd9f2,user_851fbd38,110.28,2025-03-09T20:27:33.143008,Legitimate,17,"New Haroldshire, FM 14042"
txn_6d89541748,user_d9dff529,248.47,2025-03-09T00:02:46.075764,Legitimate,17,"Smithmouth, FM 43101"
txn_3d268adeec,user_c947ef51,296.94,2025-03-06T02:44:48.282603,Legitimate,43,"Nicolehaven, WV 24378"
txn_e0f82ff146,user_a640ea69,370.5,2025-03-11T20:32:41.250075,Legitimate,16,"Coltonbury, IN 31534"
txn_51189cc74c,user_97cca8c8,445.55,2025-03-05T17:41:20.026340,Legitimate,63,"Patrickland, AR 16503"
txn_b3df1a8964,user_dc1f0afd,444.17,2025-03-12T01:54:37.658615,Legitimate,17,"Lake Pamelaborough, OH 68469"
txn_97cf3f76ff,user_4f9219f6,763.89,2025-03-09T18:54:41.982646,Legitimate,3,"Melissaview, WA 08917"
txn_9acdfb8eed,user_851fbd38,40.42,2025-03-06T05:33:48.046435,Legitimate,49,"New Haroldshire, FM 14042"
txn_4bdd8f4e9a,user_f0de8434,404.74,2025-03-13T01:28:04.820178,Legitimate,21,"Pattersonville, OK 73808"
txn_7f54e96f95,user_3ebe5bf9,259.66,2025-03-10T17:33:01.697211,Legitimate,50,"Christopherview, MN 44761"
txn_851a33c973,user_6aed1b5e,213.52,2025-03-13T21:42:03.827203,Legitimate,2,DPO AA 47396
txn_93534f469f,user_2fa53826,4530.98,2025-03-06T05:50:12.040021,Fraudulent,70,"New Jamiechester, CA"
txn_88e0b8e5d9,user_4b6ab3b0,513.51,2025-03-10T16:54:47.275655,Legitimate,2,"Mendezview, MP 66586"
txn_178ab07c74,user_18478c65,561.58,2025-03-14T17:59:09.057236,Legitimate,5,"North Andrew, KY 42634"
txn_1c33cd9cd0,user_a640ea69,258.44,2025-03-05T02:55:25.470496,Legitimate,67,"Coltonbury, IN 31534"
txn_308e0389f0,user_3574f86d,123.08,2025-03-11T07:05:09.631004,Legitimate,34,"West Davidside, TN 62775"
txn_a2a9b73fa6,user_776707b1,638.09,2025-03-12T17:36:24.086507,Legitimate,53,"Erintown, PR 51966"
txn_18715c426c,user_dfde6d9b,1378.17,2025-03-09T21:11:53.452395,Fraudulent,89,"Georgeton, OK"
txn_2bf6b16957,user_29ac6a87,857.61,2025-03-05T06:37:39.834116,Legitimate,51,"West Dan, MS 39948"
txn_d89f9d715f,user_b435372d,328.32,2025-03-10T08:47:13.568095,Legitimate,12,"Grantshire, VA 51014"
txn_8d91935ef1,user_0591101e,324.05,2025-03-12T06:50:50.547973,Legitimate,60,"Coreyside, OK 70131"
txn_b65be3ed3f,user_dda5d572,634.85,2025-03-14T05:13:04.379032,Legitimate,43,"Obrienshire, MD 71296"
